# Auto-generated by emojicon.py using CLDR v44.1
# DO NOT EDIT MANUALLY!

[smileys_emotion]
😀;fytyrë e zgërdheshur;fytyrë|fytyrë e zgërdheshur|zgërdheshje|zgërdhihem
🧿;hajmali kundër syrit të keq;hajmali|hajmali kundër syrit të keq|mësysh|rruazë|syri i keq
🪬;hajmali;dorë|Fatimja|hajmali|Maria|mbrojtje|Miriami
🗿;moai;fytyrë|moai|statujë
🪧;pankartë;demonstrim|pankartë|piketë|protestë|tabelë
🪪;letërnjoftim;dokument identifikimi|kredenciale|letërnjoftim|patentë|siguri

[symbols]
🏧;shenja e bankomatit;atm|bankë|bankomat|shenja e bankomatit|sportel
🚮;shenja e koshit të mbeturinave;kosh|mbeturinë|shenja e koshit të mbeturinave
🚰;ujë i pijshëm;i pijshëm|pi|pije|ujë|ujë i pijshëm
♿;karrocë me rrota;karrocë me rrota|qasje
🚹;banja e meshkujve;banja e meshkujve|banjë|burrë|tualet|wc
🚺;banja e femrave;banja e femrave|banjë|femër|tualet|wc
🚻;banja;banja|banjë|tualet|wc
🚼;simboli i bebes;bebe|në ndryshim|simboli i bebes
🚾;banjë;banjë|tualet|ujë|wc
🛂;kontrolli i pasaportave;kontroll|kontrolli i pasaportave|pasaportë
🛃;doganë;doganë|shenjë
🛄;marrje bagazhesh;bagazh|marrje|marrje bagazhesh
🛅;bagazh i lënë;bagazh|bagazh i lënë|dollap|kyç
⚠️;kujdes;kujdes|shenjë
🚸;kalim fëmijësh;fëmijë|kalim|kalim fëmijësh|këmbësor|trafik
⛔;ndalohet hyrja;hyrje|jo|ndalohet|ndalohet hyrja|qarkullimi rrugor
🚫;ndalohet;hyrje|jo|ndalohet|nuk
🚳;ndalohen biçikletat;biçikletë|jo|mjet|ndalohen biçikletat|ndalohet
🚭;ndalohet duhani;duhan|jo|ndalohet|ndalohet duhani|nuk
🚯;ndalohet hedhja e mbeturinave;jo|mbeturina|ndalohet|ndalohet hedhja e mbeturinave|nuk
🚱;ujë jo i pijshëm;ndalohet|nuk|pi|ujë|ujë jo i pijshëm
🚷;ndalohen kalimtarët;jo|këmbësor|ndalohen kalimtarët|ndalohet|nuk
📵;ndalohen celularët;celular|jo|ndalohen celularët|ndalohet|telefon
🔞;ndalohet nën moshën tetëmbëdhjetë;18|jo|kufizim moshe|ndalohet|ndalohet nën moshën tetëmbëdhjetë
☢️;rrezik radioaktiv;rrezik radioaktiv|shenjë
☣️;rrezik biologjik;rrezik biologjik|shenjë
⬆️;shigjeta lart;drejtim|kryesore|shigjeta lart|shigjetë|veri
↗️;shigjeta lart-djathtas;drejtim|i ndërmjetëm|shigjeta lart-djathtas|shigjetë|verilindje
➡️;shigjetë djathtas;drejtim|kryesore|lindje|shigjetë|shigjetë djathtas
↘️;shigjetë poshtë djathtas;drejtim|i ndërmjetëm|juglindje|shigjetë|shigjetë poshtë djathtas
⬇️;shigjetë poshtë;drejtim|jug|kryesore|poshtë|shigjetë
↙️;shigjetë poshtë majtas;drejtim|i ndërmjetëm|jugperëndim|shigjetë|shigjetë poshtë majtas
⬅️;shigjeta majtas;drejtim|kryesor|perëndim|shigjeta majtas|shigjetë
↖️;shigjeta lart-majtas;drejtim|i ndërmjetëm|shigjeta lart-majtas|shigjetë|veriperëndim
↕️;shigjeta lart-poshtë;shigjeta lart-poshtë|shigjetë
↔️;shigjetë majtas-djathtas;shigjetë|shigjetë majtas-djathtas
↩️;shigjetë djathtas e përkulur majtas;shigjetë|shigjetë djathtas e përkulur majtas
↪️;shigjeta majtas me hark djathtas;shigjeta majtas me hark djathtas|shigjetë
⤴️;shigjetë djathtas e përkulur lart;shigjetë|shigjetë djathtas e përkulur lart
⤵️;shigjetë djathtas e përkulur poshtë;poshtë|shigjetë|shigjetë djathtas e përkulur poshtë
🔃;shigjeta vertikale orare;orar|orare|ringarko|shigjeta vertikale orare|shigjetë
🔄;butoni me shigjetat antiorare;antiorar|butoni me shigjetat antiorare|kundër drejtimit të orës|kundërorar|shigjetë
🔙;shigjetë prapa;prapa|shigjetë
🔚;shigjeta e fundit;fund|shigjeta e fundit|shigjetë
🔛;shigjeta aktive!;aktiv|aktive|shenjë|shigjeta aktive!|shigjetë
🔜;shigjeta shpejt;shigjeta shpejt|shigjetë|shpejt
🔝;shigjetë lart;kreu|lart|shigjetë
🛐;vend kulti;adhuroj|falem|fe|vend kulti
⚛️;simboli i atomit;ateist|atom|simboli i atomit
🕉️;om;fe|hindu|om
✡️;ylli i davidit;fe|hebraik|hebre|yll|ylli i Davidit
☸️;rrota e darmës;budist|darmë|fe|rrota e darmës|rrotë
☯️;jin jang;fe|jang|jin|tao|taoist
✝️;kryqi latin;fe|i krishterë|kryq|kryqi latin
☦️;kryq ortodoks;fe|i krishterë|kryq|kryq ortodoks
☪️;yll dhe gjysmëhënë;fe|islam|mysliman|yll dhe gjysmëhënë
☮️;simboli i paqes;faqe|simboli i paqes
🕎;hanukia;fe|hanukia|shandan
🔯;yll me gjashtë cepa me pikë;fat|yll|yll me gjashtë cepa me pikë
🪯;kandë;besim fetar|Indi|kandë|shpatë|sik
♈;dashi;dashi|zodiak
♉;demi;buall|dem|demi|zodiak
♊;binjakët;binjakë|binjakët|zodiak
♋;gaforrja;gaforre|gaforrja|zodiak
♌;luani;luan|luani|zodiak
♍;virgjëresha;vajzë|virgjëresha|virgjëreshë|zodiak
♎;peshorja;drejtësi|ekuilibër|peshore|peshorja|zodiak
♏;akrepi;akrep|akrepi|zodiak
♐;shigjetari;harkëtar|shigjetari|zodiak
♑;bricjapi;bricjapi|dhi|zodiak
♒;ujori;mbajtës|ujë|ujori|zodiak
♓;peshqit;peshk|peshqit|zodiak
⛎;ofiuku;gjarpër|mbajtës|ofiuku|zodiak
🔀;butoni i përzierjes së këngëve;butoni i përzierjes së këngëve|e kryqëzuar|shigjetë
🔁;butoni i përsëritjes;butoni i përsëritjes|orar|përsërit|shigjetë
🔂;butoni i përsëritjes një herë;butoni i përsëritjes një herë|një herë|orar|shigjetë
▶️;butoni i luajtjes;butoni i luajtjes|djathtas|luaj|shigjetë|trekëndësh
⏩;butoni përpara shpejt;butoni përpara shpejt|e dyfishtë|e shpejtë|përpara|shigjetë
⏭️;butoni i këngës tjetër;butoni i këngës tjetër|kënga tjetër|shigjetë|skena tjetër|trekëndësh
⏯️;butoni i luajtjes ose pauzës;butoni i luajtjes ose pauzës|djathtas|luaj|ndërprerje|pauzë
◀️;butoni i kthimit prapa;butoni i kthimit prapa|majtas|prapa|shigjetë|trekëndësh
⏪;butoni i kthimit shpejt;butoni i kthimit shpejt|e dyfishtë|kthim prapa|shigjetë
⏮️;butoni i këngës së fundit;butoni i këngës së fundit|kënga e mëparshme|shigjetë|skena e mëparshme|trekëndësh
🔼;butoni lart;buton|butoni lart|e kuqe|i kuq|shigjetë
⏫;butoni lart shpejt;butoni lart shpejt|e dyfishtë|shigjetë
🔽;butoni poshtë;buton|butoni poshtë|e kuqe|poshtë|shigjetë
⏬;butoni poshtë shpejt;butoni poshtë shpejt|e dyfishtë|poshtë|shigjetë
⏸️;butoni i pauzës;butoni i pauzës|i dyfishtë|ndërprerje|pauzë|vertikal
⏹️;butoni i ndalimit;butoni i ndalimit|katror|ndaloj
⏺️;butoni i regjistrimit;butoni i regjistrimit|regjistrim|rreth
⏏️;butoni i nxjerrjes;butoni i nxjerrjes|nxirr
🎦;kinema;film|kamerë|kinema|video
🔅;butoni i zbehjes;butoni i zbehjes|e ulët|i ulët|ndriçimi|zbehje
🔆;butoni i ndriçimit;butoni i ndriçimit|i ndritshëm|ndriçim
📶;shiritat e antenës;antenë|celular|shirit|shiritat e antenës|sinjal
🛜;;internet|kompjuter|lidhje me valë|pa tel|rrjet
📳;modaliteti i dridhjeve;celular|dridhje|modalitet|modaliteti i dridhjeve|telefon
📴;fik celularin;celular|fik celularin|i fikur|joaktiv|telefon
♀️;shenja femër;femër|grua|shenja femër
♂️;shenja mashkull;burrë|mashkull|shenja mashkull
⚧️;simboli për transgjinorë;simboli për transgjinorë|transgjinorë
✖️;shenja x e shumëzimit e trashë;anulo|shenja x e shumëzimit e trashë|shumëzim|shumëzoj|x
➕;shenja plus e trashë;matematikë|plus|shenja plus e trashë
➖;shenja minus e trashë;matematikë|minus|shenja minus e trashë
➗;shenja e pjesëtimit e trashë;matematikë|ndarje|shenja e pjesëtimit e trashë
🟰;;barazi|matematikë|shenja e barazimit e trashë|shenjë e fortë barazie
♾️;pafundësi;pafundësi|pakufi|përgjithmonë|universale
‼️;dy pikëçuditje;dy pikëçuditje|pikëçuditje|pikësim|shenjë
⁉️;shenja e pikëpyetjes dhe pikëçuditjes;pikëçuditje|pikëpyetje|pikësim|pyetje|shenja e pikëpyetjes dhe pikëçuditjes
❓;shenja e pikëpyetjes e kuqe;?|pikëpyetje e kuqe|shenja e pikëpyetjes e kuqe|shenjë
❔;pikëpyetje e bardhë;?|e konturuar|pikëpyetje e bardhë|pikësim
❕;shenjë pikëçuditje e bardhë;e konturuar|pikëçuditje|pikësim|shenjë|shenjë pikëçuditje e bardhë
❗;shenja e pikëçuditjes;pikëçuditje|pikësim|shenja e pikëçuditjes|shenjë
〰️;vijë e valëzuar;e valëzuar|pikësim|vijë|vijë e valëzuar
💱;këmbimi i valutës;bankë|këmbim|këmbimi i valutës|monedhë|para
💲;shenjë dollari e trashur;dollar|monedhë|para|shenjë dollari e trashur
⚕️;simboli mjekësor;asklepiu|mjekësi|personel mjekësor|simboli mjekësor
♻️;simboli i riciklimit;ricikloj|simboli i riciklimit
⚜️;shpatore;shpatore|simbol
🔱;emblemë e fuzhnjës tredhëmbëshe;anije|emblemë|emblemë e fuzhnjës tredhëmbëshe|fuzhnjë tredhëmbëshe|vegël
📛;etiketë emri;emër|etiketë|etiketë emri
🔰;simboli japonez për fillestar;fillestar|gjethe|shirit|simboli japonez për fillestar
⭕;rreth i madh i trashë;o|rreth|rreth i madh i trashë
✅;shenja e zgjedhjes e bardhë e trashë;shenja e zgjedhjes e bardhë e trashë|shenjë|zgjedhje
☑️;kutia e votimit me shenjën e zgjedhjes;kuti|kutia e votimit me shenjën e zgjedhjes|votë|votim|zgjedhje
✔️;shenja e zgjedhjes e trashë;shenja e zgjedhjes e trashë|shenjë|zgjedh|zgjedhje
❌;shenja e vendosjes së kryqit;anulo|shenja e shumëzimit|shenja e vendosjes së kryqit|shenjë|shumëzim|x
❎;butoni me shenjën e shumëzimit;butoni me shenjën e shumëzimit|katror|shenjë
➰;lak i përdredhur;lak|lak i përdredhur|përdredhje
➿;lak i përdredhur dy herë;dy herë|i dyfishtë|lak|lak i përdredhur dy herë|përdredhje
〽️;shenja e ndryshimit të pjesës;pjesë|shenja e ndryshimit të pjesës|shenjë
✳️;yllth me tetë cepa me majë;yllth|yllth me tetë cepa me majë
✴️;yll me tetë cepa;yll|yll me tetë cepa
❇️;xixëllim;xixëllim
©️;të drejtat e autorit;të drejtat e autorit
®️;i regjistruar;i regjistruar
™️;markë tregtare;markë tregtare|shenjë
#️⃣;tast: #;tast|tast: #
*️⃣;tast: *;tast|tast: *
0️⃣;tast: 0;tast|tast: 0
1️⃣;tast: 1;tast|tast: 1
2️⃣;tast: 2;tast|tast: 2
3️⃣;tast: 3;tast|tast: 3
4️⃣;tast: 4;tast|tast: 4
5️⃣;tast: 5;tast|tast: 5
6️⃣;tast: 6;tast|tast: 6
7️⃣;tast: 7;tast|tast: 7
8️⃣;tast: 8;tast|tast: 8
9️⃣;tast: 9;tast|tast: 9
🔟;tast: 10;tast|tast: 10
🔠;fut shkronja latine kapitale;ABCD|fut|fut shkronja latine kapitale|kapitale|latin
🔡;fut shkronja latine jokapitale;abcd|fut|fut shkronja latine jokapitale|jokapitale|latin
🔢;fut numra;1234|fut|numra
🔣;fut simbole;〒♪&amp;%|fut|fut simbole
🔤;fut shkronja latine;abc|alfabet|fut|fut shkronja latine|latin
🅰️;butoni «A»;a|butoni «A»|grup gjaku
🆎;butoni «AB»;ab|butoni «AB»|grup gjaku
🅱️;butoni «B»;b|butoni «B»|grup gjaku
🆑;butoni «CL»;butoni «CL»|butoni i pastrimit|cl
🆒;butoni «COOL»;butoni «COOL»|butoni i freskimit|butoni i freskimit «COOL»|cool|freski
🆓;butoni «FREE»;butoni «FREE»|butoni i lirimit|butoni i lirimit «FREE»|free|liro
ℹ️;informacion;i|informacion
🆔;butoni «ID»;butoni «ID»|ID|identitet
Ⓜ️;«M» e rrethuar;«M» e rrethuar|m|rreth
🆕;butoni «NEW»;buton|butoni «NEW»|i ri|new
🆖;butoni «NG»;buton|butoni «NG»|jo mirë|ng
🅾️;butoni «O»;butoni «O»|grup gjaku|o
🆗;butoni «OK»;buton|butoni «OK»|në rregull|OK
🅿️;butoni «P»;butoni «P»|parkim
🆘;butoni «SOS»;butoni «SOS»|ndihmë|sos
🆙;butoni «UP!»;buton|butoni «UP!»|lart|shenjë
🆚;butoni «VS»;buton|butoni «VS»|kundër|kundrejt|përballë
🈁;butoni «këtu» në japonisht;butoni «këtu» në japonisht|japonisht|katakana
🈂️;butoni «tarifa e shërbimit» në japonisht;«tarifa e shërbimit»|butoni «tarifa e shërbimit» në japonisht|japonisht|katakana
🈷️;butoni «shuma mujore» në japonisht;«shuma mujore»|butoni «shuma mujore» në japonisht|ideograf
🈶;butoni «jo falas» në japonisht;«jo falas»|butoni «jo falas» në japonisht|ideograf|japonisht
🈯;butoni «rezervuar» në japonisht;«rezervuar»|butoni «rezervuar» në japonisht|ideograf|japonisht
🉐;butoni «me leverdi» në japonisht;«me leverdi»|butoni «me leverdi» në japonisht|ideograf|japonisht
🈹;butoni «ulje çmimi» në japonisht;«ulje çmimi»|butoni «ulje çmimi» në japonisht|ideograf|japonisht
🈚;butoni «falas» në japonisht;«falas»|butoni «falas» në japonisht|ideograf|japonisht
🈲;butoni «ndaluar» në japonisht;«ndaluar»|butoni «ndaluar» në japonisht|ideograf|japonisht
🉑;butoni «miratuar» në japonisht;«miratuar»|butoni «miratuar» në japonisht|ideograf|japonisht
🈸;butoni «zbatim» në japonisht;«zbatim»|butoni «zbatim» në japonisht|ideograf|japonisht
🈴;butoni «notë kaluese» në japonisht;«notë kaluese»|butoni «notë kaluese» në japonisht|ideograf|japonisht
🈳;butoni «të lira» në japonisht;«të lira»|butoni «të lira» në japonisht|ideograf|japonisht
㊗️;butoni «urime» në japonisht;«urime»|butoni «urime» në japonisht|ideograf|japonisht
㊙️;butoni «sekret» në japonisht;«sekret»|butoni «sekret» në japonisht|ideograf|japonisht
🈺;butoni «hapur për punë» në japonisht;«hapur për punë»|butoni «hapur për punë» në japonisht|ideograf|japonisht
🈵;butoni «jo të lira» në japonisht;«jo të lira»|butoni «jo të lira» në japonisht|ideograf|japonisht
🔴;rreth i kuq;gjeometrik|i kuq|rreth|rreth i kuq
🟠;rreth i portokalltë;gjeometrik|i portokalltë|rreth|rreth i portokalltë
🟡;rreth i verdhë;gjeometri|i verdhë|rreth|rreth i verdhë
🟢;rreth i gjelbër;gjeometri|i gjelbër|rreth|rreth i gjelbër
🔵;rreth blu;blu|gjeometri|rreth
🟣;rreth në ngjyrë vjollce;ngjyrë vjollce|rreth|rreth në ngjyrë vjollce
🟤;rreth në ngjyrë kafe;gjeometri|ngjyrë kafe|rreth|rreth në ngjyrë kafe
⚫;rreth i zi;gjeometri|rreth|rreth i zi
⚪;rreth i bardhë;gjeometrik|rreth|rreth i bardhë
🟥;katror i kuq;i kuq|katror|katror i kuq
🟧;katror i portokalltë;i portokalltë|katror|katror i portokalltë
🟨;katror i verdhë;i verdhë|katror|katror i verdhë
🟩;katror i gjelbër;i gjelbër|katror|katror i gjelbër
🟦;katror i kaltër;i kaltër|katror|katror i kaltër
🟪;katror në ngjyrë vjollce;katror|katror në ngjyrë vjollce|ngjyrë vjollce
🟫;katror në ngjyrë kafe;katror|katror në ngjyrë kafe|ngjyrë kafe
⬛;katror i madh i zi;gjeometri|katror|katror i madh i zi
⬜;katror i madh i bardhë;gjeometrik|katror|katror i madh i bardhë
◼️;katror mesatar i zi;gjeometri|katror|katror mesatar i zi
◻️;katror mesatar i bardhë;gjeometrik|katror|katror mesatar i bardhë
◾;katror mesatarisht i vogël i zi;gjeometri|katror|katror mesatarisht i vogël i zi
◽;katror mesatarisht i vogël i bardhë;gjeometrik|katror|katror mesatarisht i vogël i bardhë
▪️;katror i vogël i zi;gjeometri|katror|katror i vogël i zi
▫️;katror i vogël i bardhë;gjeometrik|katror|katror i vogël i bardhë
🔶;diamant i madh portokalli;diamant|diamant i madh portokalli|gjeometrik|portokalli
🔷;diamant i madh blu;blu|diamant|diamant i madh blu|gjeometrik
🔸;diamant i vogël portokalli;diamant|diamant i vogël portokalli|gjeometrik|portokalli
🔹;diamant i vogël blu;blu|diamant|diamant i vogël blu|gjeometrik
🔺;trekëndësh i kuq i drejtuar lart;e kuqe|gjeometrik|i kuq|trekëndësh i kuq i drejtuar lart
🔻;trekëndësh i kuq i drejtuar poshtë;e kuqe|gjeometrik|i kuq|poshtë|trekëndësh i kuq i drejtuar poshtë
💠;diamant me një pikë;brenda|diamant|diamant me një pikë|gjeometrik|vizatim komik
🔘;buton radioje;buton|buton radioje|gjeometrik|radio
🔳;buton katror i bardhë;buton|buton katror i bardhë|gjeometrik|i konturuar|katror
🔲;buton katror i zi;buton|buton katror i zi|gjeometri|katror

[flags]
🏁;flamur me katrorë;flamur me katrorë|garë|garim|me katrorë
🚩;flamur trekëndësh;flamur trekëndësh|postë
🎌;flamuj të kryqëzuar;festë|flamuj të kryqëzuar|i kryqëzuar|japonez|kryq
🏴;flamur i zi;flamur i zi|valëvitës
🏳️;flamur i bardhë;flamur i bardhë|valëvitës
🏳️‍🌈;flamur i ylbertë;flamur i ylbertë|ylber
🏳️‍⚧️;flamur blu, rozë dhe i bardhë;blu e çelur|e bardhë|flamur|flamur blu|flamur blu, rozë dhe i bardhë|rozë|rozë dhe i bardhë|transgjinor
🏴‍☠️;flamur piratësh;flamur piratësh|Jolly Roger|pirat|plaçkitje|thesar
🇦🇨;flamur: Ishulli Asenshion;flamur|flamur: Ishulli Asenshion
🇦🇩;flamur: Andorrë;flamur|flamur: Andorrë
🇦🇪;flamur: Emiratet e Bashkuara Arabe;flamur|flamur: Emiratet e Bashkuara Arabe
🇦🇫;flamur: Afganistan;flamur|flamur: Afganistan
🇦🇬;flamur: Antigua e Barbuda;flamur|flamur: Antigua e Barbuda
🇦🇮;flamur: Anguilë;flamur|flamur: Anguilë
🇦🇱;flamur: Shqipëri;flamur|flamur: Shqipëri
🇦🇲;flamur: Armeni;flamur|flamur: Armeni
🇦🇴;flamur: Angolë;flamur|flamur: Angolë
🇦🇶;flamur: Antarktikë;flamur|flamur: Antarktikë
🇦🇷;flamur: Argjentinë;flamur|flamur: Argjentinë
🇦🇸;flamur: Samoa Amerikane;flamur|flamur: Samoa Amerikane
🇦🇹;flamur: Austri;flamur|flamur: Austri
🇦🇺;flamur: Australi;flamur|flamur: Australi
🇦🇼;flamur: Arubë;flamur|flamur: Arubë
🇦🇽;flamur: Ishujt Alandë;flamur|flamur: Ishujt Alandë
🇦🇿;flamur: Azerbajxhan;flamur|flamur: Azerbajxhan
🇧🇦;flamur: Bosnjë-Hercegovinë;flamur|flamur: Bosnjë-Hercegovinë
🇧🇧;flamur: Barbados;flamur|flamur: Barbados
🇧🇩;flamur: Bangladesh;flamur|flamur: Bangladesh
🇧🇪;flamur: Belgjikë;flamur|flamur: Belgjikë
🇧🇫;flamur: Burkina-Faso;flamur|flamur: Burkina-Faso
🇧🇬;flamur: Bullgari;flamur|flamur: Bullgari
🇧🇭;flamur: Bahrejn;flamur|flamur: Bahrejn
🇧🇮;flamur: Burundi;flamur|flamur: Burundi
🇧🇯;flamur: Benin;flamur|flamur: Benin
🇧🇱;flamur: Sen-Bartelemi;flamur|flamur: Sen-Bartelemi
🇧🇲;flamur: Bermude;flamur|flamur: Bermude
🇧🇳;flamur: Brunei;flamur|flamur: Brunei
🇧🇴;flamur: Bolivi;flamur|flamur: Bolivi
🇧🇶;flamur: Karaibet holandeze;flamur|flamur: Karaibet holandeze
🇧🇷;flamur: Brazil;flamur|flamur: Brazil
🇧🇸;flamur: Bahama;flamur|flamur: Bahama
🇧🇹;flamur: Butan;flamur|flamur: Butan
🇧🇻;flamur: Ishulli Bove;flamur|flamur: Ishulli Bove
🇧🇼;flamur: Botsvanë;flamur|flamur: Botsvanë
🇧🇾;flamur: Bjellorusi;flamur|flamur: Bjellorusi
🇧🇿;flamur: Belizë;flamur|flamur: Belizë
🇨🇦;flamur: Kanada;flamur|flamur: Kanada
🇨🇨;flamur: Ishujt Kokos;flamur|flamur: Ishujt Kokos
🇨🇩;flamur: Kongo-Kinshasa;flamur|flamur: Kongo-Kinshasa
🇨🇫;flamur: Republika e Afrikës Qendrore;flamur|flamur: Republika e Afrikës Qendrore
🇨🇬;flamur: Kongo-Brazavilë;flamur|flamur: Kongo-Brazavilë
🇨🇭;flamur: Zvicër;flamur|flamur: Zvicër
🇨🇮;flamur: Côte d’Ivoire;flamur|flamur: Côte d’Ivoire
🇨🇰;flamur: Ishujt Kuk;flamur|flamur: Ishujt Kuk
🇨🇱;flamur: Kili;flamur|flamur: Kili
🇨🇲;flamur: Kamerun;flamur|flamur: Kamerun
🇨🇳;flamur: Kinë;flamur|flamur: Kinë
🇨🇴;flamur: Kolumbi;flamur|flamur: Kolumbi
🇨🇵;flamur: Ishulli Klipërton;flamur|flamur: Ishulli Klipërton
🇨🇷;flamur: Kosta-Rikë;flamur|flamur: Kosta-Rikë
🇨🇺;flamur: Kubë;flamur|flamur: Kubë
🇨🇻;flamur: Kepi i Gjelbër;flamur|flamur: Kepi i Gjelbër
🇨🇼;flamur: Kurasao;flamur|flamur: Kurasao
🇨🇽;flamur: Ishulli i Krishtlindjes;flamur|flamur: Ishulli i Krishtlindjes
🇨🇾;flamur: Qipro;flamur|flamur: Qipro
🇨🇿;flamur: Çeki;flamur|flamur: Çeki
🇩🇪;flamur: Gjermani;flamur|flamur: Gjermani
🇩🇬;flamur: Diego-Garsia;flamur|flamur: Diego-Garsia
🇩🇯;flamur: Xhibuti;flamur|flamur: Xhibuti
🇩🇰;flamur: Danimarkë;flamur|flamur: Danimarkë
🇩🇲;flamur: Dominikë;flamur|flamur: Dominikë
🇩🇴;flamur: Republika Dominikane;flamur|flamur: Republika Dominikane
🇩🇿;flamur: Algjeri;flamur|flamur: Algjeri
🇪🇦;flamur: Theuta e Melila;flamur|flamur: Theuta e Melila
🇪🇨;flamur: Ekuador;flamur|flamur: Ekuador
🇪🇪;flamur: Estoni;flamur|flamur: Estoni
🇪🇬;flamur: Egjipt;flamur|flamur: Egjipt
🇪🇭;flamur: Saharaja Perëndimore;flamur|flamur: Saharaja Perëndimore
🇪🇷;flamur: Eritre;flamur|flamur: Eritre
🇪🇸;flamur: Spanjë;flamur|flamur: Spanjë
🇪🇹;flamur: Etiopi;flamur|flamur: Etiopi
🇪🇺;flamur: Bashkimi Evropian;flamur|flamur: Bashkimi Evropian
🇫🇮;flamur: Finlandë;flamur|flamur: Finlandë
🇫🇯;flamur: Fixhi;flamur|flamur: Fixhi
🇫🇰;flamur: Ishujt Falkland;flamur|flamur: Ishujt Falkland
🇫🇲;flamur: Mikronezi;flamur|flamur: Mikronezi
