# Auto-generated by emojicon.py using CLDR v44.1
# DO NOT EDIT MANUALLY!

[smileys_emotion]
😀;se zubjece woblico;luštne|se zubjece woblico|woblico|wótcynjona guba
👨‍👩‍👧‍👦;familija: muski, žeńska, źowćo a gólc;familija|familija: muski, žeńska, źowćo a gólc|gólc|góle|mama|muski|nan|žeńska|źowćo
👨‍👩‍👦‍👦;familija: muski, žeńska, gólc a gólc;familija|familija: muski, žeńska, gólc a gólc|gólc|góle|mama|muski|nan|žeńska
👨‍👩‍👧‍👧;familija: muski, žeńska, źowćo a źowćo;familija|familija: muski, žeńska, źowćo a źowćo|góle|mama|muski|nan|žeńska|źowćo
👨‍👨‍👦;familija: muski, muski a gólc;familija|familija: muski, muski a gólc|gólc|góle|mama|muski|nan
👨‍👨‍👧;familija: muski, muski a źowćo;familija|familija: muski, muski a źowćo|góle|mama|muski|nan|źowćo
👨‍👨‍👧‍👦;familija: muski, muski, źowćo a gólc;familija|familija: muski, muski, źowćo a gólc|gólc|góle|mama|muski|nan|źowćo
👨‍👨‍👦‍👦;familija: muski, muski, gólc a gólc;familija|familija: muski, muski, gólc a gólc|gólc|góle|mama|muski|nan
👨‍👨‍👧‍👧;familija: muski, muski, źowćo a źowćo;familija|familija: muski, muski, źowćo a źowćo|góle|mama|muski|nan|źowćo
👩‍👩‍👦;familija: žeńska, žeńska a gólc;familija|familija: žeńska, žeńska a gólc|gólc|góle|mama|nan|žeńska
👩‍👩‍👧;familija: žeńska, žeńska a źowćo;familija|familija: žeńska, žeńska a źowćo|góle|mama|nan|žeńska|źowćo
👩‍👩‍👧‍👦;familija: žeńska, žeńska, źowćo a gólc;familija|familija: žeńska, žeńska, źowćo a gólc|gólc|góle|mama|nan|žeńska|źowćo
👩‍👩‍👦‍👦;familija: žeńska, žeńska, gólc a gólc;familija|familija: žeńska, žeńska, gólc a gólc|gólc|góle|mama|nan|žeńska
👩‍👩‍👧‍👧;familija: žeńska, žeńska, źowćo a źowćo;familija|familija: žeńska, žeńska, źowćo a źowćo|góle|mama|nan|žeńska|źowćo
👨‍👦;familija: muski, gólc;familija|familija: muski, gólc|gólc|góle|mama|muski|nan
👨‍👦‍👦;familija: muski, gólc a gólc;familija|familija: muski, gólc a gólc|gólc|góle|mama|muski|nan
👨‍👧;familija: muski, źowćo;familija|familija: muski, źowćo|góle|mama|muski|nan|źowćo
👨‍👧‍👦;familija: muski, źowćo a gólc;familija|familija: muski, źowćo a gólc|gólc|góle|mama|muski|nan|źowćo
👨‍👧‍👧;familija: muski, źowćo a źowćo;familija|familija: muski, źowćo a źowćo|góle|mama|muski|nan|źowćo
👩‍👦;familija: žeńska, gólc;familija|familija: žeńska, gólc|gólc|góle|mama|nan|žeńska
👩‍👦‍👦;familija: žeńska, gólc a gólc;familija|familija: žeńska, gólc a gólc|gólc|góle|mama|nan|žeńska
👩‍👧;familija: žeńska, źowćo;familija|familija: žeńska, źowćo|góle|mama|nan|žeńska|źowćo
👩‍👧‍👦;familija: žeńska, źowćo a gólc;familija|familija: žeńska, źowćo a gólc|gólc|góle|mama|nan|žeńska|źowćo
👩‍👧‍👧;familija: žeńska, źowćo a źowćo;familija|familija: žeńska, źowćo a źowćo|góle|mama|nan|žeńska|źowćo
🗣️;powědajuca głowa;głowa|powědajuca głowa|powědajucy|powědaś|silueta|woblico
👤;silueta wósoby;bista|bista w silueśe|silueta|silueta wósoby
👥;silueta wósobowu;bista|silueta|silueta wósobowu
🫂;se wobejmjecej wósobje;bóžemje|měj se derje|měj źěk|se wobejmjecej wósobje|witaj|wobejmjeś se
👪;familija;familija|góle|mama|nan
🧑‍🧑‍🧒;familija: dorosćonej a góle;dorosćone a góle|familija: dorosćonej a góle|familija: dorosćony
🧑‍🧑‍🧒‍🧒;familija: dorosćonej a góleśi;dorosćone|dorosćonej|familija: dorosćonej a góleśi|familija: dorosćony|góleśi a źiśi
🧑‍🧒;familija: dorosćony a góle;familija: dorosćony|familija: dorosćony a góle|góle
🧑‍🧒‍🧒;familija: dorosćony a góleśi;familija: dorosćony|familija: dorosćony a góleśi|góleśi|źiśi
👣;stopje;noga|stopje|wótśišć|wótśišća stopowu

[animals_nature]
🐵;woblico nałpy;nałpa|woblico|woblico nałpy|zwěrje
🐒;nałpa;nałpa|zwěrje
🦍;gorila;gorila|nałpa zwěrje
🦧;orang-utan;nałpa|orang-utan|zwěrje
🐶;psowa głowa;głowa|pjas|psowa głowa|zwěrje
🐕;pjas;guslowaŕ|magija|mejstaŕ chódośaŕ|pjas
🦮;pjas za slěpych;bźez barierow|pjas|pjas za slěpych|slěpy
🐕‍🦺;słužbny pjas;bźez barierow|pjas|pódpěra|pomoc|pomocny pjas|słužbny pjas
🐩;pudel;pjas|pudel|zwěrje
🐺;wjelk;głowa|głowa wjelka|wjelk|zwěrje
🦊;liška;głowa|głowa liški|liška|zwěrje
🦝;šup;głowa šupa|narski|šup|zwěrje
🐱;głowa kócki;głowa|głowa kócki|kócka|zwěrje
🐈;kócka;domacne zwěrje|kócka|zwěrje
🐈‍⬛;carna kócka;carna|kócka|njegluka
🦁;law;głowa|głowa lawa|gwězdne znamje|Law
🐯;woblico tigra;głowa|tiger głowa tigra|woblico tigra|zwěrje
🐅;tiger;tiger|zwěrje
🐆;leopard;leopard|zwěrje
🐴;głowa kónja;głowa|głowa kónja|kóń|zwěrje
🫎;głowa łosa;cycak|głowa łosa|łos|rogi|zwěrje
🫏;wósolik;cycak|mul|nykaty|wósolik|zwěrje
🐎;kóń;kóń|wuběźowanje|wuběźowanje na kónjach|zwěrje
🦄;jadnorogac;głowa|głowa jadnorogaca|jadnorogac
🦓;cebra;cebra|głowa cebry|smugi|zwěrje
🦌;jeleń;jeleń|zwěrje
🦬;bizon;bizon|buwoł|stadło|wizent
🐮;woblico krowy;głowa krowy|krowa|woblico krowy|zwěrje
🐂;woł;Byk I|gwězdne znamje|woł
🐃;wódny buwoł;buwoł|wóda|wódny buwoł|zwěrje
🐄;krowa;krowa|zwěrje
🐷;głowa krowy;głowa|głowa krowy|głowa swinje|swinja|zwěrje
🐖;swinja;rampa|swinja|zwěrje
🐗;głowa źiwejej swinje;głowa źiwejej swinje|I zwěrje|swinja|źiwa swinja
🐽;swinjecy pysk;głowa swinje|pysk|swinjecy pysk|zwěrje
🐏;baran;Baran|baran zwěrje|gwězdne znamje
🐑;wójca;wójca|zwěrje
🐐;kóza;gwězdne znamje|kóza|Kózyrožk|źiwy kózoł|zwěrje
🐪;dromedar;dromedar|gjarb|wěrje
🐫;kamel;dwójogjarbaty|kamel|zwěrje
🦙;lama;alpaca|guanoka|lama|wałma
🦒;girafa;flaki|girafa|zwěrje
🐘;elefant;elefant|zwěrje
🦣;mamut;mamut|tłukańske zubisko|wałmjany|wjeliki|wótemrěś
🦏;nosorogak;nosorogak|zwěrje
🦛;wódny kóń;wódny kóń|wódny kóń i zwěrje
🐭;myšeca głowa;głowa|głowa myški|myš|myšeca głowa|zwěrje
🐁;myš;myš|zwěrje
🐀;ratwa;ratwa|zwěrje
🐹;głowa zemcygarja;głowa|głowa zemcygarja|głowa zemcygarjaje|zemcygaŕ|zwěrje
🐰;woblico wuchaca;głowa|karnikel|woblico wuchaca|wuchac|zwěrje
🐇;wuchac;karnikel|wuchac|zwěrje
🐿️;smugata wjewjericka;smugata wjewjericka|zwěrje
🦫;bobr;bobr|nasyp
🦔;jež;jež|štapce Izwěrje
🦇;njetopyŕ;njetopyŕ|njetopyŕ zwěrje|wampir
🐻;mjadwjeź;głowa|głowa mjadwjeźa|mjadwjeź|zwěrje
🐻‍❄️;běły mjadwjeź;Arktika|běły|běły mjadwjeź|połnocny poj
🐨;głowa koale;głowa koale|koalamjdwjeź|zwěrje
🐼;panda;głowa|głowa pandy|panda|pandamjadwjeź|zwěrje
🦥;gnilawa;gnilawa|gniły|pómały|zwěrje
🦦;wudra;grajkaty|ryby łojś|wudra|zwěrje
🦨;skunk;skunk|smjerźeś|zwěrje
🦘;kengeru;Australija|kengeru|skokaś|zwěrje
🦡;jazw;jazw|jazwy
🐾;wótśišć pacow;paca|wótśišć|wótśišć pacow|wótśišća pacowu|zwěrje
🦃;turk;pjerina|turk|zwěrje
🐔;kokoš;głowa kokoše|kokoš|pjerina|zwěrje
🐓;kokot;kokot|pjerina|ptašk|zwěrje
🐣;se wukluwajuce kurje;kurje|se wukluwajuce kurje|zwěrje
🐤;kurje;kurje|pjerina|zwěrje
🐥;kurje wótprědka;kurje|kurje wótprědka|pjerina|zwěrje
🐦;ptašk;gołub|papagaj|ptašk|šwon
🐧;pinguin;pinguin|zwěrje
🕊️;gołub;gołub|leśeś|lětaś|měr|ptašk|zwěrje
🦅;hodlaŕ;hodlaŕ|ptašk|zwěrje
🦆;kacka;kacka|ptašk|twěrje
🦢;šwon;młody|njerědna kacka|ptašk|šwon
🦉;sowa;mudra|ptaška|sowa|zwěrje
🦤;dodo;dodo|Mauritius|wjeliki|wótemrěś
🪶;pjero;lažke|leśeś|lětaś|pjera|pjero
🦩;flamingo;flamingo|pisany|ptašk|tropiski|tropy|zwěrje
🦚;paw;gjardy|paw|pisany|ptašk|zwěrje
🦜;papagaj;papagaj|pirat|ptašk|wóspjetowaś|zwěrje
🪽;kśidło;janźel|kśidło|lětaŕstwo|lětaś|mythologija|ptašk
🐦‍⬛;carny ptašk;carny ptašk|ptašk
🪿;gus;głupe|gus|pjerina|ptašk|tšubiś
🐦‍🔥;feniks;fantazija|feniks|reinkarnacija|wognjowy ptašk|znowanaroźenje
🐸;žaba;głowa|głowa žaby|žaba
🐊;krokodil;krokodil|zwěrje
🐢;nopawa;nopawa|zwěrje
🦎;jašćerica;jašćerica|reptil|zwěrje
🐍;wuž;gwězdne znamje|Ofiuchus|wuž|wužowy kral|zwěrje
🐲;woblico plona;bajka|głowa|głowa wuža|woblico plona|wuž|zwěrje
🐉;mytologiski plon;bajka|mytologiski plon|plon|zwěrje
🦕;sauropoda;brontosaurius|dino|dinoaurus|dinosawrijaŕ|sauropoda|wótemrěty
🦖;tyrannosaurus rex;dino|dinosaurus|dinosawrijaŕ|tyrannosaurus rex|wótenrěty
🐳;wódu bryzgajuca wjelryba;wjelryba|wódu bryzgajuca wjelryba|zwěrje
🐋;wjelryba;wjelryba|zwěrje
🐬;delfin;delfin|zwěrje
🦭;mórski pjas;mórski law|mórski pjas|zwěrje
🐟;ryba;gězdne znamje|Ryba|ryby|zwěrje
🐠;tropiska ryba;ryba|tropiska ryba|tropiska ryva|zwěrje
🐡;kulowa ryba;kulowa ryba|ryba|zwěrje
🦈;žrawik;ryba|žrawik
🐙;oktopus;kraka|octopus|oktopus|tintowa ryba
🐚;slinikowy konk;mušla|slinikowy konk
🪸;korala;korala|ocean|riff
🪼;kwala;awa|bźezrěpniki|kwala|mórske zwěrjeta|štapc|wopalenje|želej
🐌;slinik;slinik|zwěrje
🦋;mjatel;insekt|mjatel|rědny|zwěrje
🐛;gusenica;gusenica|insekt|zwěrje
🐜;mrowja;insekt|mrowja|mrowje|zwěrje
🐝;pcołka;mjodowa pcołka|pcołka|zwěrje
🪲;bruk;bruk|insekt
🐞;słyńcko;bruk|insekt|słyńcko|zwěrje
🦗;šwjerc;insekt|skóck|šwjerc
🪳;šwoba;insekt|šwoba|zwěrje
🕷️;pawk;insekt|pawk|zwěrje
🕸️;pawcyna;pawcyna|pawk
🦂;skorpion;gwězdne znamje|insekt|Skorpion|zwěrje
🦟;moskito;insekt|malarija|moskito|zymnica
🪰;mucha;cerw|chórosć|mrětwa|mucha|zgniś
🪱;wužeńc;parazit|pěźak|wobrycaty wužeńc|wužeńc
🦠;mikroba;bakterija|jadnocelaŕ|mikroba|zwěrje
💐;strus;kwětki strus|strus
🌸;kwiśonka wišnje;kwětka|kwiśenje wišnje|kwiśonka|kwiśonka wišnje|rostlina|wišnja
💮;běła kwiśonka;běła kwiśonka|kwětka|kwiśonka
🪷;lotusowa kwiśonka;buddhizm|cystosć|dupjenje|hinduizm|Indiska|lotusowa kwiśonka|Vietnam
🏵️;roseta;roseta|rostlina
🌹;roža;kwětka|kwiśonka|rostlina|roža
🥀;woprěta kwětka;kwětka|woprěś|woprěta kwětka
🌺;hibiskus;hibiskus|kwětka|kwiśonk|rostlina
🌻;słyńca;kwětka|kwiśonka|rostlina|słyńca|słyńco
🌼;kwiśonka;kwětka|kwiśonka|rostlina
🌷;tulpa;kwětka|kwiśonka|rostlina|tulpa
🪻;hyacinta;bluebonnet|fijałkojta|hyacinta|kwětk|lawendel|lupina|nowruz|šnepik
🌱;pšut;młoda rostlina I|pšut
🪴;rostlina w gjarnyšku;dom|rosć|rostlina|rostlina w gjarnyšku|woplěwaś|wóstudny
🌲;jeglina;bom|jeglina|rostlina
🌳;listowy bom;bom|listowy bom|rostlina|sitowy bom
🌴;palma;bom|palma|rostlina
🌵;kaktus;kaktus|rostlina
🌾;rajsowy kłosk;kłosk|rajs|rajsowy kłosk|rostlina
🌿;zela;łopjena|zela
☘️;kwiśinowe łopjeno;kwiśinowe łopjeno|rostlina
🍀;gluka;gluka|łopjenka|rostlina|styriłopjenkaty|styriłopjnkata gluka
🍁;łopjeno jawora;jawor|list|łopjeno|łopjeno jawora|nazyma|rostlina
🍂;list;list|łopjena|łopjeno|nazyma|rostlina
🍃;łopjena we wětšu;list|łopjena|łopjena we wětšu|łopjeno|rostlina|wětš
🪹;prozne gnězdo;měwanje|prozne gnězdo
🪺;gnězdo z jajkoma;gnězdo z jajkoma|měwanje
🍄;muchoradło;grib|muchoradło

[food_drink]
🍇;winowa granka;płod|sad|wino|winowa granka
🍈;mjodowa melona;melona|mjodowa melona|płod|sad
🍉;wódna melona;melona|płod|sad|wódna melona
🍊;mandarina;mandarina|oranža|płod|sad
🍋;citrona;citrona|płod|sad
🍋‍🟩;limona;citrusowe płody|limona|tropiske
🍌;banana;banana|płod|sad
🍍;ananas;ananas|płod|sad
🥭;mango;mango|płod|tropiske płody|tropiski
🍎;cerwjene jabłuko;cerwjene jabłuko|cerwjeny|jabłuko|płod|sad
🍏;zelene jabłuko;jabłuko|płod|sad|zelene jabłuko|zeleny
🍐;kšuška;kšuška|płod|sad
🍑;rjacchen;płod|rjacchen|sad
🍒;wišnje;płody|sad|wišnja|wišnje
🍓;słynica;jagoda|płod|sad|słynica
🫐;carnica;carnica|carnice|jagoda|módry
🥝;kiwi;kiwi|płod|sad
🍅;tomata;płod|tomata|zelenina
🫒;oliwa;oliwa|žywidło
🥥;kokosowy wórjech;kokosowy wórjech|palma|piña colada
🥑;awokado;awokado|płod|sad
🍆;aubergina;aubergina|zelenina
🥔;kulka;jěza|kulka|zelenina
🥕;marchwej;marchwej|marchwej zelenina
🌽;majsowa bažula;majs|majsowa bažula|zelenina
🌶️;peperoni;chili|paprika|peperoni|pjepjeŕ|rostlina wótšy
🫑;paprika;paprika|słodka|zelenina
🥒;górka;górka|górka kisałe górki|jěza|zelenina
🥬;zelene;kał|salat|špinat|zelene|zelenina
🥦;brokoli;brokoli|kał|rostlina|zelenina
🧄;kobołk;kobołk|konbołk|słod I
🧅;cybula;cybula|słod|zelenina
🥜;zemski wórjech;jěza|zemske wórjechy|zemski wórjech
🫘;boby;boby|nerka|tšokowy płod|žywidło
🌰;kastanija;jěźna kastanija|kastanija|rostlina
🫚;ingwer;ingwer|kórušk|kóruški|piwo
🫛;tšuka grocha;boby|edamame|groch|tšuka|tšuka grocha|tšukowe płody|zelenina
🍄‍🟫;bruny grib;bruny grib|griby|pśiroda|zelenina|zežywidło
🍞;klěb;klěb|pjacywo|pokšyta
🥐;croissant;croissant|Francojska|pjacywo|snědanje
🥖;baguett;baguett|francojska jěza|klěb|snědanje
🫓;płony kołac;arabski|pita|pjacywo|płony kołac
🥨;kringel;kringel
🥯;bagel;bagel|pjacywo|pjakaŕ|snědanje
🥞;pampug;jěza|mlinc|pampug
🧇;wafla;wafla|wafla z butru|waflowy škopon
🧀;kusk twarožka;kusk twarožka|twarožk
🍖;měso na kósći;kósć|měso|měso na kósći|restawracija|spódna noga
🍗;kokotow sćognyško;jěza|kokotow sćognyško|kokotowe sćognyško|pjerina|restawracija
🥩;kus měsa;kósć|kotlet|kus měsa|steak
🥓;tuk;jěza|měso|snědanje|tuk
🍔;hamburger;burger|hamburger|jěza
🍟;pomfritki;fritki|pomes|pomfritki
🍕;pizza;kusk pizzy|pizza|pjacywo
🌭;hotdog;frankfurtska|hotdog|jěšnicka
🥪;pókłaźona skibka;pókłaźona skibka|sandwich
🌮;taco;meksikański|taco
🌯;burrito;burrito|meksikańska jěza
🫔;tamale;meksikańska jěza|tamale|zawity
🥙;dejner;dejner|dejnerkebab|jěza|kebab|malsny pśikusk
🧆;falafel;falafel|kulka|šćerica
🥚;jajo;jajo|jajo k snědanju|snědanje
🍳;pjacone jajo I;panwej|pjac|pjacone jajo|pjacone jajo I
🥘;panwej z jězu;jěza|paellla|panwej|panwej z jězu|płona panwej
🍲;gjarnc z jězu;gjarnc|gjarnc z jězu|změšane
🫕;fondue;fondue|gjarnc|rozejś|šokolada|šwajcaŕska jěza|twarožk
🥣;škla ze łžycu;misli|mucka|škla ze łžycu|snědanje
🥗;salat;jěza|salat|zeleny
🍿;popcorn;popcorn|pśikusk
🧈;butra;butra|mlokowy produkt
🧂;sol;słod|sol|solnicka
🥫;konserwowa tejza;jěza|konserwowa tejza|tejza
🍱;bento tejza;bento|bento tejza
🍘;rajsowy cracker;cracker|pśikusk|rajsowy cracker
🍙;rajsowa kulka;japańska jěza|rajs|rajsowa kulka
🍚;zwarjony rajs;rajs|rajs w škli|zwarjony rajs
🍛;rajs z curryjom;curry|rajs|rajs z curryjom
🍜;škla z góruceju jězu;jěza|nudle kołka|se pariś|škla Ijěźnej kołka|škla z góruceju jězu
🍝;spageti;nudle z tomatoweju jušku|pasta|spageti
🍠;wopjacona słodka kulka;słodka kulka|wopjacona słodka kulka|wopjacony
🍢;oden;gósćeńc|japańska jěza|mórske płody|oden
🍣;sushi;gósćeńc|japańska jěza|jěza|sushi
🍤;fritěrowana garnela;fritěrowana garnela|garnela|gósćeńc
🍥;kamaboko;kamaboko|narutomaki|ryba|zawita ryba
🥮;mjaseckowy mazańc;chinska jěza|festiwal|mjaseckowy mazańc|nazyma
🍡;dango;dango|desert|gósćeńc|japańska jěza|mochi-kulki|na rožonje
🥟;piroga;jěza|piroga|połnjona
🥠;wobgluceński keks;wěšćenje|wobgluceński keks|wobgluceński keks z wěšćenim
🥡;tejzka za jězu;jěza|tejzka|tejzka za jězu
🦀;rak;gwězdne znamje|Rak|zwěrje
🦞;humer;humer|langusta|mórske płody|wěrje
🦐;garnela;garnela|jěza|kraba
🦑;tintowa ryba;kalmar jěza|sepija|tintowa ryba
🦪;wustrica;parla|pódnuriś se|wustrica
🍦;lodowa krema;desert|lod|lodowa krema|słodki|zmarzlina
🍧;strěty lod;desert|lod|sorbet|strěś strěty|strěty lod
🍨;lodowa krema w nopašku;bjacharik loda|kulka loda|lod|lodarnja|lodowa krema w nopašku
🍩;donut;donut|pjacywo|słodki|snědanje
🍪;keks;desert|keks|pjacywo|słodkosć
🎂;narodninski mazańc;narodninski mazańc|narodniny|słodki|swěśiś|torta
🍰;kusk torty;kusk torty|mazańc|pójědank|słodki|torta
🧁;mazańc;konditarnja|mazańc|muffin|pjacywo|pójědank Ikafejownja|słodki
🥧;kusk mazańca;kusk|kusk mazańca|mazańc|pjacywo|słodke
🍫;tofla šokolady;słodki|słodkosć|šokolada|tofla šokolady
🍬;boms;boms|słodki|słodkosć
🍭;lizak;lizak|słodkosć
🍮;puding;desert|juška|pójěza|puding|puding Išokolada
🍯;gjarnyšk mjodu;gjarnyšk|gjarnyšk mjodu|mjod|słodki
🍼;góletkowa flaška;flaška|góletkowa flaška|mloko|mlokowa flaška|piś
🥛;głažk mloka;głažk|głažk mloka|mloko|piśe
☕;górucye piśe;góruce piśe|górucy|górucye piśe|kafej|piś|piśe|se pariś|tej
🫖;tejowa kana;kana|piśe|tej|tejowa kana|tejowa kana piś
🍵;tejowa taska bźez wuška;piśe|taska bźez wuška|taska teja|tej|tejowa taska bźez wuška
🍶;sake;flaša|nopašk|piś|piśe|sake
🍾;flaša sekta;alkoholiske piśe|flaša|flaša sekta|flaša z propom|prop|šampańske|se pśipiś|sekt|silwester
🍷;winowy głažk;alkoholiske piśe|bara|głažk|wino|winowy głažk
🍸;cocktailowy głažk;alkoholiske piśe|bara|cocktail|cocktailowy głažk|głažk
🍹;tropiski cocktail;alkoholiske piśe|bara|cocktail|eksotiske piśe|piśe|tropiski cocktail
🍺;piwowy kružk;alkoholiske piśe|bara|kružk|kružk piwa|piwo|piwowy kružk
🍻;piwowe kružki;alkoholiske piśe|kružk|kružk piwa|piśe|piwo|piwowe kružki|pśistarcyś|se pśipiś
🥂;sektowe głažki;alkoholiske piśe|głažk|piśe|pśistarcyś|se pśipiś|sekt|sektowe głažki|sektowej głažka
🥃;k piśeju głažk;alkoholiske piśe|bara|głažk|k piśeju głažk|whisky|whskyjowy głažk
