[smileys_emotion]
😀;grinende ansigt;glad|grinende ansigt|smilende ansigt|smiley
	🧑🏾‍❤️‍🧑🏻;par med hjerte: voksen, voksen, medium til mørk teint og lys teint;kærlighed|lys teint|medium til mørk teint|par med hjerte|par med hjerte: voksen, voksen, medium til mørk teint og lys teint|romantik|voksen
	🧑🏾‍❤️‍🧑🏼;par med hjerte: voksen, voksen, medium til mørk teint og medium til lys teint;kærlighed|medium til lys teint|medium til mørk teint|par med hjerte|par med hjerte: voksen, voksen, medium til mørk teint og medium til lys teint|romantik|voksen
	🧑🏾‍❤️‍🧑🏽;par med hjerte: voksen, voksen, medium til mørk teint og medium teint;kærlighed|medium teint|medium til mørk teint|par med hjerte|par med hjerte: voksen, voksen, medium til mørk teint og medium teint|romantik|voksen
	🧑🏾‍❤️‍🧑🏿;par med hjerte: voksen, voksen, medium til mørk teint og mørk teint;kærlighed|medium til mørk teint|mørk teint|par med hjerte|par med hjerte: voksen, voksen, medium til mørk teint og mørk teint|romantik|voksen
	🧑🏿‍❤️‍🧑🏻;par med hjerte: voksen, voksen, mørk teint og lys teint;kærlighed|lys teint|mørk teint|par med hjerte|par med hjerte: voksen, voksen, mørk teint og lys teint|romantik|voksen
	🧑🏿‍❤️‍🧑🏼;par med hjerte: voksen, voksen, mørk teint og medium til lys teint;kærlighed|medium til lys teint|mørk teint|par med hjerte|par med hjerte: voksen, voksen, mørk teint og medium til lys teint|romantik|voksen
	🧑🏿‍❤️‍🧑🏽;par med hjerte: voksen, voksen, mørk teint og medium teint;kærlighed|medium teint|mørk teint|par med hjerte|par med hjerte: voksen, voksen, mørk teint og medium teint|romantik|voksen
	🧑🏿‍❤️‍🧑🏾;par med hjerte: voksen, voksen, mørk teint og medium til mørk teint;kærlighed|medium til mørk teint|mørk teint|par med hjerte|par med hjerte: voksen, voksen, mørk teint og medium til mørk teint|romantik|voksen
👩‍❤️‍👨;par med hjerte: kvinde og mand;kærlighed|kvinde|mand|par med hjerte|par med hjerte: kvinde og mand|romantik
	👩🏻‍❤️‍👨🏻;par med hjerte: kvinde, mand og lys teint;kærlighed|kvinde|lys teint|mand|par med hjerte|par med hjerte: kvinde, mand og lys teint|romantik
	👩🏻‍❤️‍👨🏼;par med hjerte: kvinde, mand, lys teint og medium til lys teint;kærlighed|kvinde|lys teint|mand|medium til lys teint|par med hjerte|par med hjerte: kvinde, mand, lys teint og medium til lys teint|romantik
	👩🏻‍❤️‍👨🏽;par med hjerte: kvinde, mand, lys teint og medium teint;kærlighed|kvinde|lys teint|mand|medium teint|par med hjerte|par med hjerte: kvinde, mand, lys teint og medium teint|romantik
	👩🏻‍❤️‍👨🏾;par med hjerte: kvinde, mand, lys teint og medium til mørk teint;kærlighed|kvinde|lys teint|mand|medium til mørk teint|par med hjerte|par med hjerte: kvinde, mand, lys teint og medium til mørk teint|romantik
	👩🏻‍❤️‍👨🏿;par med hjerte: kvinde, mand, lys teint og mørk teint;kærlighed|kvinde|lys teint|mand|mørk teint|par med hjerte|par med hjerte: kvinde, mand, lys teint og mørk teint|romantik
	👩🏼‍❤️‍👨🏻;par med hjerte: kvinde, mand, medium til lys teint og lys teint;kærlighed|kvinde|lys teint|mand|medium til lys teint|par med hjerte|par med hjerte: kvinde, mand, medium til lys teint og lys teint|romantik
	👩🏼‍❤️‍👨🏼;par med hjerte: kvinde, mand og medium til lys teint;kærlighed|kvinde|mand|medium til lys teint|par med hjerte|par med hjerte: kvinde, mand og medium til lys teint|romantik
	👩🏼‍❤️‍👨🏽;par med hjerte: kvinde, mand, medium til lys teint og medium teint;kærlighed|kvinde|mand|medium teint|medium til lys teint|par med hjerte|par med hjerte: kvinde, mand, medium til lys teint og medium teint|romantik
	👩🏼‍❤️‍👨🏾;par med hjerte: kvinde, mand, medium til lys teint og medium til mørk teint;kærlighed|kvinde|mand|medium til lys teint|medium til mørk teint|par med hjerte|par med hjerte: kvinde, mand, medium til lys teint og medium til mørk teint|romantik
	👩🏼‍❤️‍👨🏿;par med hjerte: kvinde, mand, medium til lys teint og mørk teint;kærlighed|kvinde|mand|medium til lys teint|mørk teint|par med hjerte|par med hjerte: kvinde, mand, medium til lys teint og mørk teint|romantik
	👩🏽‍❤️‍👨🏻;par med hjerte: kvinde, mand, medium teint og lys teint;kærlighed|kvinde|lys teint|mand|medium teint|par med hjerte|par med hjerte: kvinde, mand, medium teint og lys teint|romantik
	👩🏽‍❤️‍👨🏼;par med hjerte: kvinde, mand, medium teint og medium til lys teint;kærlighed|kvinde|mand|medium teint|medium til lys teint|par med hjerte|par med hjerte: kvinde, mand, medium teint og medium til lys teint|romantik
	👩🏽‍❤️‍👨🏽;par med hjerte: kvinde, mand og medium teint;kærlighed|kvinde|mand|medium teint|par med hjerte|par med hjerte: kvinde, mand og medium teint|romantik
	👩🏽‍❤️‍👨🏾;par med hjerte: kvinde, mand, medium teint og medium til mørk teint;kærlighed|kvinde|mand|medium teint|medium til mørk teint|par med hjerte|par med hjerte: kvinde, mand, medium teint og medium til mørk teint|romantik
	👩🏽‍❤️‍👨🏿;par med hjerte: kvinde, mand, medium teint og mørk teint;kærlighed|kvinde|mand|medium teint|mørk teint|par med hjerte|par med hjerte: kvinde, mand, medium teint og mørk teint|romantik
	👩🏾‍❤️‍👨🏻;par med hjerte: kvinde, mand, medium til mørk teint og lys teint;kærlighed|kvinde|lys teint|mand|medium til mørk teint|par med hjerte|par med hjerte: kvinde, mand, medium til mørk teint og lys teint|romantik
	👩🏾‍❤️‍👨🏼;par med hjerte: kvinde, mand, medium til mørk teint og medium til lys teint;kærlighed|kvinde|mand|medium til lys teint|medium til mørk teint|par med hjerte|par med hjerte: kvinde, mand, medium til mørk teint og medium til lys teint|romantik
	👩🏾‍❤️‍👨🏽;par med hjerte: kvinde, mand, medium til mørk teint og medium teint;kærlighed|kvinde|mand|medium teint|medium til mørk teint|par med hjerte|par med hjerte: kvinde, mand, medium til mørk teint og medium teint|romantik
	👩🏾‍❤️‍👨🏾;par med hjerte: kvinde, mand og medium til mørk teint;kærlighed|kvinde|mand|medium til mørk teint|par med hjerte|par med hjerte: kvinde, mand og medium til mørk teint|romantik
	👩🏾‍❤️‍👨🏿;par med hjerte: kvinde, mand, medium til mørk teint og mørk teint;kærlighed|kvinde|mand|medium til mørk teint|mørk teint|par med hjerte|par med hjerte: kvinde, mand, medium til mørk teint og mørk teint|romantik
	👩🏿‍❤️‍👨🏻;par med hjerte: kvinde, mand, mørk teint og lys teint;kærlighed|kvinde|lys teint|mand|mørk teint|par med hjerte|par med hjerte: kvinde, mand, mørk teint og lys teint|romantik
	👩🏿‍❤️‍👨🏼;par med hjerte: kvinde, mand, mørk teint og medium til lys teint;kærlighed|kvinde|mand|medium til lys teint|mørk teint|par med hjerte|par med hjerte: kvinde, mand, mørk teint og medium til lys teint|romantik
	👩🏿‍❤️‍👨🏽;par med hjerte: kvinde, mand, mørk teint og medium teint;kærlighed|kvinde|mand|medium teint|mørk teint|par med hjerte|par med hjerte: kvinde, mand, mørk teint og medium teint|romantik
	👩🏿‍❤️‍👨🏾;par med hjerte: kvinde, mand, mørk teint og medium til mørk teint;kærlighed|kvinde|mand|medium til mørk teint|mørk teint|par med hjerte|par med hjerte: kvinde, mand, mørk teint og medium til mørk teint|romantik
	👩🏿‍❤️‍👨🏿;par med hjerte: kvinde, mand og mørk teint;kærlighed|kvinde|mand|mørk teint|par med hjerte|par med hjerte: kvinde, mand og mørk teint|romantik
👨‍❤️‍👨;par med hjerte: mand og mand;kærlighed|mand|par med hjerte|par med hjerte: mand og mand|romantik
	👨🏻‍❤️‍👨🏻;par med hjerte: mand, mand og lys teint;kærlighed|lys teint|mand|par med hjerte|par med hjerte: mand, mand og lys teint|romantik
	👨🏻‍❤️‍👨🏼;par med hjerte: mand, mand, lys teint og medium til lys teint;kærlighed|lys teint|mand|medium til lys teint|par med hjerte|par med hjerte: mand, mand, lys teint og medium til lys teint|romantik
	👨🏻‍❤️‍👨🏽;par med hjerte: mand, mand, lys teint og medium teint;kærlighed|lys teint|mand|medium teint|par med hjerte|par med hjerte: mand, mand, lys teint og medium teint|romantik
	👨🏻‍❤️‍👨🏾;par med hjerte: mand, mand, lys teint og medium til mørk teint;kærlighed|lys teint|mand|medium til mørk teint|par med hjerte|par med hjerte: mand, mand, lys teint og medium til mørk teint|romantik
	👨🏻‍❤️‍👨🏿;par med hjerte: mand, mand, lys teint og mørk teint;kærlighed|lys teint|mand|mørk teint|par med hjerte|par med hjerte: mand, mand, lys teint og mørk teint|romantik
	👨🏼‍❤️‍👨🏻;par med hjerte: mand, mand, medium til lys teint og lys teint;kærlighed|lys teint|mand|medium til lys teint|par med hjerte|par med hjerte: mand, mand, medium til lys teint og lys teint|romantik
	👨🏼‍❤️‍👨🏼;par med hjerte: mand, mand og medium til lys teint;kærlighed|mand|medium til lys teint|par med hjerte|par med hjerte: mand, mand og medium til lys teint|romantik
	👨🏼‍❤️‍👨🏽;par med hjerte: mand, mand, medium til lys teint og medium teint;kærlighed|mand|medium teint|medium til lys teint|par med hjerte|par med hjerte: mand, mand, medium til lys teint og medium teint|romantik
	👨🏼‍❤️‍👨🏾;par med hjerte: mand, mand, medium til lys teint og medium til mørk teint;kærlighed|mand|medium til lys teint|medium til mørk teint|par med hjerte|par med hjerte: mand, mand, medium til lys teint og medium til mørk teint|romantik
	👨🏼‍❤️‍👨🏿;par med hjerte: mand, mand, medium til lys teint og mørk teint;kærlighed|mand|medium til lys teint|mørk teint|par med hjerte|par med hjerte: mand, mand, medium til lys teint og mørk teint|romantik
	👨🏽‍❤️‍👨🏻;par med hjerte: mand, mand, medium teint og lys teint;kærlighed|lys teint|mand|medium teint|par med hjerte|par med hjerte: mand, mand, medium teint og lys teint|romantik
	👨🏽‍❤️‍👨🏼;par med hjerte: mand, mand, medium teint og medium til lys teint;kærlighed|mand|medium teint|medium til lys teint|par med hjerte|par med hjerte: mand, mand, medium teint og medium til lys teint|romantik
	👨🏽‍❤️‍👨🏽;par med hjerte: mand, mand og medium teint;kærlighed|mand|medium teint|par med hjerte|par med hjerte: mand, mand og medium teint|romantik
	👨🏽‍❤️‍👨🏾;par med hjerte: mand, mand, medium teint og medium til mørk teint;kærlighed|mand|medium teint|medium til mørk teint|par med hjerte|par med hjerte: mand, mand, medium teint og medium til mørk teint|romantik
	👨🏽‍❤️‍👨🏿;par med hjerte: mand, mand, medium teint og mørk teint;kærlighed|mand|medium teint|mørk teint|par med hjerte|par med hjerte: mand, mand, medium teint og mørk teint|romantik
	👨🏾‍❤️‍👨🏻;par med hjerte: mand, mand, medium til mørk teint og lys teint;kærlighed|lys teint|mand|medium til mørk teint|par med hjerte|par med hjerte: mand, mand, medium til mørk teint og lys teint|romantik
	👨🏾‍❤️‍👨🏼;par med hjerte: mand, mand, medium til mørk teint og medium til lys teint;kærlighed|mand|medium til lys teint|medium til mørk teint|par med hjerte|par med hjerte: mand, mand, medium til mørk teint og medium til lys teint|romantik
	👨🏾‍❤️‍👨🏽;par med hjerte: mand, mand, medium til mørk teint og medium teint;kærlighed|mand|medium teint|medium til mørk teint|par med hjerte|par med hjerte: mand, mand, medium til mørk teint og medium teint|romantik
	👨🏾‍❤️‍👨🏾;par med hjerte: mand, mand og medium til mørk teint;kærlighed|mand|medium til mørk teint|par med hjerte|par med hjerte: mand, mand og medium til mørk teint|romantik
	👨🏾‍❤️‍👨🏿;par med hjerte: mand, mand, medium til mørk teint og mørk teint;kærlighed|mand|medium til mørk teint|mørk teint|par med hjerte|par med hjerte: mand, mand, medium til mørk teint og mørk teint|romantik
	👨🏿‍❤️‍👨🏻;par med hjerte: mand, mand, mørk teint og lys teint;kærlighed|lys teint|mand|mørk teint|par med hjerte|par med hjerte: mand, mand, mørk teint og lys teint|romantik
	👨🏿‍❤️‍👨🏼;par med hjerte: mand, mand, mørk teint og medium til lys teint;kærlighed|mand|medium til lys teint|mørk teint|par med hjerte|par med hjerte: mand, mand, mørk teint og medium til lys teint|romantik
	👨🏿‍❤️‍👨🏽;par med hjerte: mand, mand, mørk teint og medium teint;kærlighed|mand|medium teint|mørk teint|par med hjerte|par med hjerte: mand, mand, mørk teint og medium teint|romantik
	👨🏿‍❤️‍👨🏾;par med hjerte: mand, mand, mørk teint og medium til mørk teint;kærlighed|mand|medium til mørk teint|mørk teint|par med hjerte|par med hjerte: mand, mand, mørk teint og medium til mørk teint|romantik
	👨🏿‍❤️‍👨🏿;par med hjerte: mand, mand og mørk teint;kærlighed|mand|mørk teint|par med hjerte|par med hjerte: mand, mand og mørk teint|romantik
👩‍❤️‍👩;par med hjerte: kvinde og kvinde;kærlighed|kvinde|par med hjerte|par med hjerte: kvinde og kvinde|romantik
	👩🏻‍❤️‍👩🏻;par med hjerte: kvinde, kvinde og lys teint;kærlighed|kvinde|lys teint|par med hjerte|par med hjerte: kvinde, kvinde og lys teint|romantik
	👩🏻‍❤️‍👩🏼;par med hjerte: kvinde, kvinde, lys teint og medium til lys teint;kærlighed|kvinde|lys teint|medium til lys teint|par med hjerte|par med hjerte: kvinde, kvinde, lys teint og medium til lys teint|romantik
	👩🏻‍❤️‍👩🏽;par med hjerte: kvinde, kvinde, lys teint og medium teint;kærlighed|kvinde|lys teint|medium teint|par med hjerte|par med hjerte: kvinde, kvinde, lys teint og medium teint|romantik
	👩🏻‍❤️‍👩🏾;par med hjerte: kvinde, kvinde, lys teint og medium til mørk teint;kærlighed|kvinde|lys teint|medium til mørk teint|par med hjerte|par med hjerte: kvinde, kvinde, lys teint og medium til mørk teint|romantik
	👩🏻‍❤️‍👩🏿;par med hjerte: kvinde, kvinde, lys teint og mørk teint;kærlighed|kvinde|lys teint|mørk teint|par med hjerte|par med hjerte: kvinde, kvinde, lys teint og mørk teint|romantik
	👩🏼‍❤️‍👩🏻;par med hjerte: kvinde, kvinde, medium til lys teint og lys teint;kærlighed|kvinde|lys teint|medium til lys teint|par med hjerte|par med hjerte: kvinde, kvinde, medium til lys teint og lys teint|romantik
	👩🏼‍❤️‍👩🏼;par med hjerte: kvinde, kvinde og medium til lys teint;kærlighed|kvinde|medium til lys teint|par med hjerte|par med hjerte: kvinde, kvinde og medium til lys teint|romantik
	👩🏼‍❤️‍👩🏽;par med hjerte: kvinde, kvinde, medium til lys teint og medium teint;kærlighed|kvinde|medium teint|medium til lys teint|par med hjerte|par med hjerte: kvinde, kvinde, medium til lys teint og medium teint|romantik
	👩🏼‍❤️‍👩🏾;par med hjerte: kvinde, kvinde, medium til lys teint og medium til mørk teint;kærlighed|kvinde|medium til lys teint|medium til mørk teint|par med hjerte|par med hjerte: kvinde, kvinde, medium til lys teint og medium til mørk teint|romantik
	👩🏼‍❤️‍👩🏿;par med hjerte: kvinde, kvinde, medium til lys teint og mørk teint;kærlighed|kvinde|medium til lys teint|mørk teint|par med hjerte|par med hjerte: kvinde, kvinde, medium til lys teint og mørk teint|romantik
	👩🏽‍❤️‍👩🏻;par med hjerte: kvinde, kvinde, medium teint og lys teint;kærlighed|kvinde|lys teint|medium teint|par med hjerte|par med hjerte: kvinde, kvinde, medium teint og lys teint|romantik
	👩🏽‍❤️‍👩🏼;par med hjerte: kvinde, kvinde, medium teint og medium til lys teint;kærlighed|kvinde|medium teint|medium til lys teint|par med hjerte|par med hjerte: kvinde, kvinde, medium teint og medium til lys teint|romantik
	👩🏽‍❤️‍👩🏽;par med hjerte: kvinde, kvinde og medium teint;kærlighed|kvinde|medium teint|par med hjerte|par med hjerte: kvinde, kvinde og medium teint|romantik
	👩🏽‍❤️‍👩🏾;par med hjerte: kvinde, kvinde, medium teint og medium til mørk teint;kærlighed|kvinde|medium teint|medium til mørk teint|par med hjerte|par med hjerte: kvinde, kvinde, medium teint og medium til mørk teint|romantik
	👩🏽‍❤️‍👩🏿;par med hjerte: kvinde, kvinde, medium teint og mørk teint;kærlighed|kvinde|medium teint|mørk teint|par med hjerte|par med hjerte: kvinde, kvinde, medium teint og mørk teint|romantik
	👩🏾‍❤️‍👩🏻;par med hjerte: kvinde, kvinde, medium til mørk teint og lys teint;kærlighed|kvinde|lys teint|medium til mørk teint|par med hjerte|par med hjerte: kvinde, kvinde, medium til mørk teint og lys teint|romantik
